Project,site_no,collect_date,Hour,sample_ID,Subsample,LowestTaxonomicLevelOfID,TaxaID,Nauplius,ObjectiveMagnification,MarksInOcularMicrometer_No.,MarksInOcularMicrometer_width_No.,MarksInOcularMicrometer_height_No.,Initials,Notes
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Polyarthra,,75x,1.2,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Family,Cyclopidae,,50x,3.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Family,Cyclopidae,,75x,2.7,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Species,E. parva,,75x,2.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,75x,1.5,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,75x,1.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Hexarthra,,60x,1.2,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,70x,1.3,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Family,Cyclopidae,,25x,2.3,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Ascomorpha,,60x,1.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Polyarthra,,75x,1.1,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,75x,1.3,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Order,Cyclopoida,nauplius,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Daphnia,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Keratella,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
BVR2019,BVR_50_p,10-Jul-19,18:45,B_pel_10Jul19_sunset_h1_rep1,A,Genus,Conochilus,,,,,,HLW,
